datetime,load_mw_mean,load_mw_max,load_mw_min,load_mw_std,la_temp_mean,la_temp_max,la_temp_min,la_temp_std,la_rhum_mean,la_rhum_max,la_rhum_min,la_rhum_std,la_prcp_sum,la_prcp_max,la_wspd_mean,la_wspd_max,la_wspd_std,sf_temp_mean,sf_temp_max,sf_temp_min,sf_temp_std,sf_rhum_mean,sf_rhum_max,sf_rhum_min,sf_rhum_std,sf_prcp_sum,sf_prcp_max,sf_wspd_mean,sf_wspd_max,sf_wspd_std,sd_temp_mean,sd_temp_max,sd_temp_min,sd_temp_std,sd_rhum_mean,sd_rhum_max,sd_rhum_min,sd_rhum_std,sd_prcp_sum,sd_prcp_max,sd_wspd_mean,sd_wspd_max,sd_wspd_std,target_load_mw_mean,year,month,day,day_of_week,day_name,day_of_year,is_weekend
2025-07-02,28951.78053554999,34132.689633,24431.56335,3043.3227771919037,19.175,24.4,15.6,3.1477044775932925,73.0,91,50,15.362291495737217,0.0,0.0,8.65,16.1,4.82718749692145,15.295833333333334,19.2,12.1,2.4603780491882814,80.16666666666667,94,63,10.833389074550023,0.0,0.0,18.599999999999998,36.9,8.927923951678604,18.870833333333334,21.1,17.8,1.2784090543112276,74.54166666666667,81,64,6.086186545503403,0.0,0.0,9.762500000000001,20.5,5.369706695900625,28951.78053554999,2025,7,2,2,Wednesday,183,0
2025-07-03,28504.895912024993,32680.570806,23744.916892,2690.635671764152,20.270833333333332,26.3,16.6,3.343452936147282,67.83333333333333,84,47,13.087221336817093,0.0,0.0,8.533333333333333,14.1,3.2098580039928715,14.737499999999999,17.2,12.7,1.5860293598905353,77.58333333333333,86,67,6.678431647876783,0.0,0.0,17.695833333333333,31.4,8.035599009985214,18.462500000000002,21.1,17.2,1.3893421965557795,75.08333333333333,81,66,5.897063872711626,0.0,0.0,10.883333333333333,16.6,3.109545845026062,28504.895912024993,2025,7,3,3,Thursday,184,0
2025-07-04,26144.642893412496,29664.177614,22548.18895,2126.602208926899,20.979166666666668,26.8,17.5,3.3857731975026812,68.58333333333333,85,49,13.438803863267081,0.0,0.0,7.866666666666667,16.9,4.841726844895291,15.220833333333333,18.5,12.8,2.057220405571909,73.41666666666667,84,58,9.600347215943112,0.0,0.0,21.383333333333336,35.0,7.137754284919317,19.945833333333333,23.3,18.3,1.8115521009600437,71.54166666666667,78,60,6.646209555022722,0.0,0.0,9.583333333333334,16.6,4.672553223152029,26144.642893412496,2025,7,4,4,Friday,185,0
2025-07-05,25955.301693300396,31005.7193989999,21737.274335,2862.1102119823436,21.2,28.8,16.1,4.480586141780231,71.875,96,40,20.623567143904342,0.0,0.0,7.729166666666667,16.5,4.869111084543377,15.2125,19.0,12.8,2.2388491803098103,74.29166666666667,86,61,10.153085488044322,0.0,0.0,21.116666666666667,33.6,7.480389821664241,20.48333333333333,23.3,18.3,1.6467799057466737,75.41666666666667,87,64,7.706105240068719,0.0,0.0,8.604166666666666,20.5,6.367750211308793,25955.301693300396,2025,7,5,5,Saturday,186,1
2025-07-06,26000.266668299988,32178.6436445,21228.678916,3425.1721975391365,21.2375,27.8,15.6,4.226912996296572,66.5,93,39,19.11748573608897,0.0,0.0,7.433333333333334,14.2,4.278933904878508,15.112499999999999,19.4,12.4,2.5008368164693797,76.875,88,60,10.418680964665256,0.0,0.0,16.7375,31.7,8.657834476708768,19.854166666666668,22.2,17.8,1.5497486939800118,76.70833333333333,87,63,8.883199417105196,0.0,0.0,9.970833333333333,20.5,4.929721675419562,26000.266668299988,2025,7,6,6,Sunday,187,1
2025-07-07,28800.342282091646,34409.1286779999,23240.908144,3563.2611499701134,20.466666666666665,26.0,16.1,3.5803408468622284,68.95833333333333,91,47,16.59093300483775,0.0,0.0,7.716666666666666,16.8,4.908348404297623,15.233333333333334,20.6,12.2,2.8913163342892,79.83333333333333,95,59,11.808864270636645,0.0,0.0,14.754166666666668,30.2,8.045737686970428,19.55,21.7,17.8,1.4255433746622643,74.08333333333333,81,63,6.813775475599706,0.0,0.0,10.433333333333334,20.5,6.056377642198968,28800.342282091646,2025,7,7,0,Monday,188,0
2025-07-08,29622.15890307582,35374.121191,23805.34537,3667.4666785893783,20.425,26.8,15.5,4.03799885866857,69.875,93,43,18.140304632886213,0.0,0.0,9.483333333333333,18.4,5.695586900831866,16.9375,21.3,14.1,2.5853790404133585,69.95833333333333,81,55,9.105560492581333,0.0,0.0,15.920833333333334,28.2,6.598351517888631,20.208333333333332,23.3,18.3,1.7039383196293962,75.75,84,66,6.777520387921804,0.0,0.0,11.933333333333332,22.3,5.57951740679726,29622.15890307582,2025,7,8,1,Tuesday,189,0
2025-07-09,30460.085622050825,36981.17006,24423.12515,3929.909531321888,22.375,29.7,17.0,4.3234698223010435,62.041666666666664,86,37,17.180573373705418,0.0,0.0,8.816666666666666,17.9,5.246834794647039,16.037499999999998,19.6,13.9,1.8513948912855571,76.83333333333333,87,63,8.859613627195518,0.0,0.0,18.629166666666666,33.7,7.025634996315229,20.904166666666665,23.3,17.8,1.7291564082112343,77.875,87,66,7.908787077894962,0.0,0.0,11.508333333333333,22.3,7.075857094599099,30460.085622050825,2025,7,9,2,Wednesday,190,0
2025-07-10,31819.39339676124,39655.3778089,24622.723592,4753.734157001775,22.570833333333336,30.4,16.6,4.698240111459559,64.33333333333333,90,39,18.227229193104776,0.0,0.0,7.370833333333334,14.3,4.3892634983526575,16.287499999999998,24.8,12.7,3.9886046922832987,78.54166666666667,93,47,15.421552300670603,0.0,0.0,17.1125,31.3,8.326715125582759,20.900000000000002,23.9,18.3,1.6759163619267852,78.95833333333333,90,64,8.53880740408507,0.0,0.0,9.841666666666667,18.4,4.402362672639463,31819.39339676124,2025,7,10,3,Thursday,191,0
2025-07-11,31582.201147316653,37923.1019016,24917.614396,4091.2307737081346,22.008333333333336,28.0,17.1,3.9949878017625893,68.79166666666667,93,45,16.937170767964414,0.0,0.0,8.145833333333334,12.6,2.9288637308046934,16.841666666666665,22.9,13.2,3.134370010435725,78.54166666666667,94,54,13.538926701621662,0.0,0.0,18.429166666666667,32.8,7.478635028135681,19.741666666666667,22.8,17.8,1.4902339083007334,80.79166666666667,90,68,7.6213610941574075,0.0,0.0,11.316666666666668,18.4,3.534139913406971,31582.201147316653,2025,7,11,4,Friday,192,0
2025-07-12,29106.947671008325,34507.3370636,24214.13425,3106.9141078637645,21.337500000000002,26.9,17.5,3.4052149903397857,69.625,86,50,13.097668229248988,0.0,0.0,7.604166666666667,14.3,3.156426042586589,16.291666666666668,20.6,13.2,2.780352912642671,80.58333333333333,93,62,11.178071182557332,0.0,0.0,17.025000000000002,28.5,6.809280751138558,19.366666666666667,21.7,18.3,1.3107139331268114,76.45833333333333,84,66,5.770834968345921,0.0,0.0,10.583333333333334,14.8,2.5611931096517386,29106.947671008325,2025,7,12,5,Saturday,193,1
2025-07-13,27980.543160269564,34180.4670982999,23040.608093,3489.830408307019,20.229166666666668,24.9,17.0,2.8951952951573845,75.20833333333333,89,56,12.904260053805174,0.0,0.0,8.916666666666666,16.7,4.776087781098002,15.854166666666666,19.7,13.3,2.225930028719147,82.0,94,65,10.76225287551457,0.0,0.0,15.862499999999999,23.6,4.41842117188639,19.866666666666664,23.3,18.3,1.5552622221703158,76.20833333333333,84,62,7.107737160041289,0.0,0.0,9.450000000000001,18.4,4.631555283900441,27980.543160269564,2025,7,13,6,Sunday,194,1
2025-07-14,30707.705584362488,36759.4420954999,24117.2427379999,4175.712495127458,19.820833333333333,25.1,16.8,3.021082323571655,75.125,87,55,12.749467167041852,0.0,0.0,9.466666666666667,17.1,4.908348404297622,15.85,20.5,13.2,2.625129396396697,81.16666666666667,92,63,11.036172409367097,0.0,0.0,15.025,25.0,5.88928651469547,19.995833333333334,21.7,18.9,1.0642323898990032,77.625,81,68,3.9321694421450237,0.0,0.0,9.4,16.6,4.909617890028405,30707.705584362488,2025,7,14,0,Monday,195,0
2025-07-15,30093.267582024975,34555.3509537,24838.97726,3060.5291721666717,19.983333333333334,25.6,16.5,3.323914228300942,72.875,88,52,13.482073443941255,0.0,0.0,7.870833333333334,13.9,4.182102567376603,15.6875,19.1,13.6,1.985449790240292,81.91666666666667,93,63,11.13129808699099,0.0,0.0,17.808333333333334,25.6,4.306003560921271,19.591666666666665,21.7,18.9,0.9527610525144319,77.875,84,66,5.227955789706949,0.0,0.0,9.333333333333334,16.6,4.2857363698533835,30093.267582024975,2025,7,15,1,Tuesday,196,0
2025-07-16,29091.21248881122,33495.5205432,24404.841914,2931.760136531197,20.333333333333332,25.9,16.4,3.422008902316916,70.0,87,49,13.990680127670084,0.0,0.0,7.545833333333333,14.7,4.143405359244313,15.2875,18.5,13.2,1.8785546016297603,78.16666666666667,87,63,8.932922335343308,0.0,0.0,19.0125,24.5,3.2712598955674297,19.825,22.2,18.3,1.5054249724998205,73.95833333333333,81,61,6.956255656143122,0.0,0.0,9.616666666666667,18.4,5.150910993015801,29091.21248881122,2025,7,16,2,Wednesday,197,0
2025-07-17,29453.904685149977,33828.238621,24039.750537,3294.7313210553148,20.658333333333335,25.9,16.8,3.225296301409229,69.875,88,51,13.168844985831882,0.0,0.0,8.566666666666666,16.8,4.742744267658314,15.904166666666667,19.5,14.0,2.016126110329814,77.625,87,62,9.361403183562675,0.0,0.0,16.125,24.3,4.378132418995667,20.675,23.3,18.3,1.773537364311419,73.54166666666667,84,66,6.262234402363505,0.0,0.0,7.654166666666666,22.3,6.247850354959778,29453.904685149977,2025,7,17,3,Thursday,198,0
2025-07-18,29505.8984151375,33056.081768,24174.230829,3059.8985444517684,20.783333333333335,25.4,17.2,3.006032582002062,72.875,91,54,13.594476180003984,0.0,0.0,8.433333333333334,15.0,4.641557709542616,15.479166666666666,18.4,13.5,1.8483786471360253,78.83333333333333,88,65,8.746013584667491,0.0,0.0,15.633333333333333,23.4,4.364447937265544,20.775000000000002,22.8,19.4,0.9405132733732697,75.5,81,68,3.967257293746218,0.0,0.0,8.775,18.4,5.2420747634965075,29505.8984151375,2025,7,18,4,Friday,199,0
2025-07-19,27873.35133621664,31792.945365,23446.380191,2695.8814384946318,21.1375,25.8,18.1,2.785804465812187,72.33333333333333,86,55,11.878613104035434,0.0,0.0,7.941666666666666,14.5,4.331574336414424,14.345833333333333,17.6,12.3,1.8819460710904423,82.875,93,70,8.316105380263776,0.0,0.0,17.662499999999998,23.7,3.603357431980444,20.575,22.8,19.4,1.0460068999689291,77.375,84,66,5.499505906660279,0.0,0.0,8.033333333333333,16.6,5.518874071266054,27873.35133621664,2025,7,19,5,Saturday,200,1
2025-07-20,26628.331328304874,31085.09229,22372.403073,2654.6000423363384,21.01666666666667,25.5,18.9,2.3919551156663283,72.20833333333333,82,55,9.740007886197448,0.0,0.0,8.104166666666666,14.8,3.8958706306825044,14.670833333333334,17.9,12.7,1.912994276376506,82.45833333333333,92,68,8.677703396169058,0.0,0.0,18.370833333333334,26.5,3.6962353546685103,19.79583333333333,21.7,18.9,1.1051181981507958,73.33333333333333,78,66,4.390371546787421,0.0,0.0,11.183333333333332,16.6,3.1710191293715937,26628.331328304874,2025,7,20,6,Sunday,201,1
2025-07-21,28153.697374239156,31459.3428944999,22668.997165,3092.455709772594,21.066666666666666,25.4,18.6,2.438043882093694,70.0,84,52,10.591218676029603,0.0,0.0,7.783333333333334,14.1,3.698491662787702,15.133333333333333,17.6,13.7,1.3576407499029708,83.20833333333333,94,73,6.227422990406967,0.0,0.0,21.641666666666666,24.6,1.8187230749040382,19.745833333333334,22.2,18.9,1.0404761312544095,71.29166666666667,75,59,4.544266972663533,0.0,0.0,12.475,18.4,2.7313398527653687,28153.697374239156,2025,7,21,0,Monday,202,0
2025-07-22,28123.23159655,30891.845513,23291.764634,2624.852446245988,20.891666666666666,24.7,18.6,2.2023538132735596,71.04166666666667,82,57,9.35055993053318,0.0,0.0,9.358333333333333,17.1,4.414789045791495,15.391666666666666,18.1,13.7,1.5162644792431468,84.08333333333333,94,68,8.525749573914396,0.0,0.0,17.454166666666666,24.0,3.396798898024903,20.650000000000002,22.2,19.4,0.9226615564908334,71.16666666666667,76,66,3.447326206063839,0.0,0.0,10.695833333333333,20.5,4.637604250947444,28123.23159655,2025,7,22,1,Tuesday,203,0
2025-07-23,28333.942316245404,32178.729337,23347.3537039999,2899.3507901055327,20.441666666666666,24.9,17.1,2.750480853875597,71.5,86,53,12.416678825011065,0.0,0.0,9.5375,17.0,4.930368404966879,15.8125,19.5,13.9,1.8864073284144265,76.75,86,59,9.256020367494784,0.0,0.0,15.720833333333333,22.4,4.410558395749777,21.20416666666667,23.3,19.4,1.3566195733022104,69.875,79,62,5.252846019478181,0.0,0.0,12.316666666666668,25.9,7.470560578853426,28333.942316245404,2025,7,23,2,Wednesday,204,0
2025-07-24,28489.558841883743,32314.807635,23341.610639,3017.6712497477474,20.333333333333332,26.0,15.8,3.556215216584434,73.45833333333333,95,49,17.029333175606055,0.0,0.0,10.079166666666667,17.3,5.045185321426383,15.975,19.1,14.2,1.714199014370725,77.16666666666667,86,63,8.207455076976025,0.0,0.0,15.887500000000001,21.4,3.455721468747911,20.808333333333334,22.8,19.4,1.115860621913075,74.25,81,66,5.006517491361075,0.0,0.0,13.529166666666667,24.1,5.516101267055002,28489.558841883743,2025,7,24,3,Thursday,205,0
2025-07-25,27660.622529095814,30679.9576675,23241.526329,2448.644973622693,20.004166666666666,25.1,15.9,3.1216605345158257,73.125,95,51,15.96276237399704,0.0,0.0,11.154166666666667,18.9,4.947285524201227,15.254166666666668,18.1,13.6,1.6623658276467113,81.45833333333333,90,68,8.021596754559134,0.0,0.0,17.979166666666668,26.6,3.362708427891793,20.34583333333333,22.2,19.4,1.1598272610015332,72.75,84,61,7.36767322128582,0.0,0.0,12.65,20.5,4.6397151336843,27660.622529095814,2025,7,25,4,Friday,206,0
2025-07-26,25489.507867387485,28395.5643749999,22473.953304,1849.0895043511193,19.625,23.9,15.7,2.9440064390288767,71.25,90,51,14.234831744091988,0.0,0.0,9.191666666666666,15.3,4.571548749714313,15.200000000000001,18.4,13.6,1.6124515496597092,81.41666666666667,89,65,8.021257988005674,0.0,0.0,19.045833333333334,25.4,3.044593092918867,20.0125,22.2,18.3,1.2198761519461536,68.75,78,61,5.301763447398792,0.0,0.0,9.670833333333333,22.3,7.008844050735916,25489.507867387485,2025,7,26,5,Saturday,207,1
2025-07-27,25040.540074145825,29686.167531,21278.60718,2635.4645961222986,19.8875,24.9,15.6,3.3386162845784155,71.83333333333333,92,50,15.652938789684928,0.0,0.0,8.208333333333334,15.3,4.329867621901205,15.112499999999999,17.9,13.4,1.5781972379075857,82.70833333333333,92,70,7.5554711916290325,0.0,0.0,17.879166666666666,25.0,3.4521548615909166,20.229166666666668,22.2,18.9,1.3476159840917998,68.29166666666667,78,59,5.937933813290156,0.0,0.0,10.891666666666666,18.4,4.675925080913812,25040.540074145825,2025,7,27,6,Sunday,208,1
2025-07-28,28422.682807041652,33790.348383,22702.772497,3595.8267132780475,20.070833333333333,25.7,15.8,3.388917894070855,73.58333333333333,94,51,15.65085541950723,0.0,0.0,8.075000000000001,16.1,4.607578822841303,15.620833333333332,18.7,13.6,1.7939461401121235,82.5,93,68,8.433886102065216,0.0,0.0,17.545833333333334,23.8,3.622031518200881,20.22083333333333,22.2,18.9,1.15041737857507,71.375,81,63,5.1987665761258715,0.0,0.0,10.75,18.4,4.878435244500291,28422.682807041652,2025,7,28,0,Monday,209,0
2025-07-29,29564.09072172499,34808.281928,23648.280712,3597.07050039017,20.020833333333332,26.3,15.7,3.6305442359617883,74.54166666666667,96,50,16.156783920900438,0.0,0.0,7.533333333333334,16.3,5.247497678328021,16.091666666666665,19.2,13.8,1.9484479144596911,81.125,92,68,8.906824447530695,0.0,0.0,16.9875,25.3,4.467400031727434,19.829166666666666,22.8,18.3,1.5287048131660672,77.25,84,64,6.948568823552958,0.0,0.0,9.766666666666667,18.4,5.169363485051106,29564.09072172499,2025,7,29,1,Tuesday,210,0
2025-07-30,29706.801855416652,34974.083669,23607.814855,3604.4784084443227,20.866666666666667,27.6,16.4,4.024022070415173,72.16666666666667,92,47,16.667246366730026,0.0,0.0,7.933333333333334,15.3,4.651289364641077,15.858333333333334,18.4,14.2,1.5350730521256368,84.29166666666667,94,72,7.969938992001875,0.0,0.0,20.141666666666666,27.8,3.5385967086779866,19.879166666666666,23.3,17.2,1.8911646208589057,79.0,90,62,9.477662525988247,0.0,0.0,9.225,16.6,4.551659993414729,29706.801855416652,2025,7,30,2,Wednesday,211,0
2025-07-31,29667.47993886749,35272.3770309999,23298.110083,3846.8342164278483,21.283333333333335,28.1,16.1,4.072352878989552,71.25,94,48,16.50098811270561,0.0,0.0,7.666666666666667,15.5,4.902764674066598,16.908333333333335,20.8,15.0,2.100293285248032,81.5,90,66,9.306379298748462,0.0,0.0,17.216666666666665,24.5,4.127813050479656,19.716666666666665,22.2,17.8,1.395541555054547,78.95833333333333,90,66,7.937139812665342,0.0,0.0,9.779166666666667,20.5,4.581245242400202,29667.47993886749,2025,7,31,3,Thursday,212,0
2025-08-01,29646.147211954125,34689.0949589999,23774.4900309999,3459.9107814965814,21.041666666666668,27.5,17.1,3.7585747375795284,72.875,94,48,16.556392434186332,0.0,0.0,7.258333333333333,15.3,4.223527957264768,16.508333333333333,19.7,14.3,2.025257185314168,82.20833333333333,92,67,9.609683371097807,0.0,0.0,18.849999999999998,25.5,3.2173443004792133,19.420833333333334,22.8,17.2,1.8294639667938537,76.79166666666667,87,61,8.303897286511164,0.0,0.0,7.45,14.8,4.239872844688911,29646.147211954125,2025,8,1,4,Friday,213,0
2025-08-02,27999.54499034581,33167.659465,23187.085783,3092.0224441256164,20.783333333333335,27.2,16.2,3.923581623163099,72.58333333333333,95,46,17.695287180653423,0.0,0.0,7.220833333333334,14.4,4.541784668058855,15.941666666666668,19.0,13.4,1.905122766024066,81.54166666666667,94,69,8.802070737920836,0.0,0.0,18.5625,27.2,3.673502356773082,19.933333333333334,22.8,18.3,1.6633299933166192,76.875,84,61,8.258394938274733,0.0,0.0,9.091666666666667,18.4,4.3390959453771485,27999.54499034581,2025,8,2,5,Saturday,214,1
2025-08-03,26974.53444283332,32854.7005694,22041.923739,3381.3226345506077,21.0625,28.6,16.4,4.356385867446428,73.41666666666667,96,42,19.026107158932646,0.0,0.0,7.354166666666667,14.7,4.094745218667103,16.279166666666665,21.1,13.3,2.5194856560446,77.58333333333333,90,55,11.97067673313733,0.0,0.0,18.316666666666666,28.8,4.633682605957556,19.895833333333332,23.3,18.3,1.8362246634038977,77.20833333333333,87,64,8.134623620627774,0.0,0.0,9.279166666666667,20.5,5.405551025016595,26974.53444283332,2025,8,3,6,Sunday,215,1
2025-08-04,29419.01505170749,34871.559984,23079.553542,3826.8284155258807,21.516666666666666,28.1,16.6,4.242196587153638,71.625,95,45,17.94632698280941,0.0,0.0,7.304166666666667,13.2,3.807141934594102,16.691666666666666,22.2,13.2,3.216792443287009,70.375,86,47,13.409317007539778,0.0,0.0,22.59166666666667,30.9,4.5460844754547844,19.579166666666666,21.7,18.3,1.2325227457700652,80.29166666666667,90,66,7.832369660119063,0.0,0.0,10.008333333333333,18.4,4.757594995891047,29419.01505170749,2025,8,4,0,Monday,216,0
2025-08-05,29843.54030392495,35669.2951562,23656.0992229999,3883.1493596373607,22.566666666666666,29.5,17.3,4.3155599834800675,68.45833333333333,91,43,18.57997792544826,0.0,0.0,7.075,13.9,3.8599673348471426,16.479166666666668,20.8,13.3,2.653787968114661,72.41666666666667,89,52,12.147344195934055,0.0,0.0,19.666666666666668,29.4,3.907146926012547,20.037499999999998,22.8,17.8,1.584658103297941,78.75,87,66,7.81442367620955,0.0,0.0,8.516666666666667,14.8,4.499629614386797,29843.54030392495,2025,8,5,1,Tuesday,217,0
2025-08-06,32145.445284133326,39908.5877135,24647.651867,5029.317232857991,23.1875,31.0,17.6,4.858369067907461,65.79166666666667,90,36,19.466759107384245,0.0,0.0,6.333333333333333,13.4,4.4499796449624025,17.9375,25.6,13.9,4.11992111574967,70.125,86,42,14.996557576005062,0.0,0.0,14.079166666666666,23.6,5.370934593327041,21.154166666666665,25.0,17.8,2.420560331584524,78.29166666666667,93,64,9.755618968024287,0.0,0.0,5.7749999999999995,16.6,5.827464957087855,32145.445284133326,2025,8,6,2,Wednesday,218,0
2025-08-07,33670.64201296248,41290.9583149999,25498.740079,5282.76726591175,24.22083333333333,33.7,17.8,5.405711887854618,59.666666666666664,86,31,19.804844964249806,0.0,0.0,6.9624999999999995,15.1,4.3817618552953945,18.6125,24.6,14.9,3.177271525668853,76.0,93,52,13.612653959683497,0.0,0.0,16.5625,23.8,3.390243354097168,21.941666666666666,25.6,18.9,2.26790780171978,81.20833333333333,93,64,10.383846847980708,0.0,0.0,9.458333333333334,20.5,5.773170078355841,33670.64201296248,2025,8,7,3,Thursday,219,0
2025-08-08,33519.58582986665,40675.645052,25687.177784,4906.91147960612,23.329166666666666,30.5,17.3,4.539438690321569,64.58333333333333,94,42,18.948251420224988,0.0,0.0,7.0249999999999995,14.1,4.364406429087564,17.983333333333334,25.3,13.8,4.116844155066044,77.95833333333333,94,51,15.301262143640495,0.0,0.0,13.558333333333332,23.4,5.2586919076620315,21.787499999999998,25.0,20.0,1.615768090333241,81.125,93,66,9.66982082474173,0.0,0.0,8.65,16.6,4.926326791045628,33519.58582986665,2025,8,8,4,Friday,220,0
2025-08-09,31015.27301179166,37600.131459,24587.450083,3988.6445373609313,21.96666666666667,27.6,17.6,3.3884287325192957,69.54166666666667,89,48,14.065001790341833,0.0,0.0,7.875,15.8,4.8563047322191295,18.291666666666668,23.8,14.1,3.343119692048479,77.125,95,54,13.882464697846581,0.0,0.0,13.75,21.4,4.330779626569913,20.73333333333333,23.3,18.9,1.5253414918196735,79.04166666666667,87,68,6.4233214127127765,0.0,0.0,9.841666666666667,18.4,3.565525349018395,31015.27301179166,2025,8,9,5,Saturday,221,1
2025-08-10,29903.1223407779,37097.47775947,23386.2534529999,4332.638709126443,21.483333333333334,28.5,16.9,3.8433077541037,72.54166666666667,94,49,15.899081643335546,0.0,0.0,7.683333333333334,15.3,4.7116568364989755,17.2625,22.4,14.3,3.0831678373133506,80.95833333333333,95,61,12.797687177824335,0.0,0.0,14.0875,22.1,5.2312865239491675,21.033333333333335,24.4,19.4,1.759858360572054,79.29166666666667,87,66,7.012282185513883,0.0,0.0,8.966666666666667,16.6,4.639215325955427,29903.1223407779,2025,8,10,6,Sunday,222,1
2025-08-11,32225.642232054157,38935.005355,24549.358515,4818.789050508233,22.02916666666667,29.5,17.3,4.3027270590786415,69.91666666666667,89,46,15.191292318918773,0.0,0.0,7.004166666666666,13.9,4.066456546009033,16.825,20.0,14.8,2.019308964881842,82.875,93,68,9.940310991548284,0.0,0.0,16.291666666666668,25.0,5.24768409927628,20.854166666666668,22.8,18.9,1.2569733028421786,80.125,90,68,7.06683927872315,0.0,0.0,8.708333333333334,16.6,5.808533203056904,32225.642232054157,2025,8,11,0,Monday,223,0
2025-08-12,31781.258443775,37862.037003,25184.300127,4033.280989408377,22.425,28.5,18.1,3.6746191757727122,71.33333333333333,90,50,14.01448525995334,0.0,0.0,7.379166666666666,13.2,3.2224726081294977,16.120833333333334,19.5,14.2,2.041095010179514,83.875,93,70,9.076067430335677,0.0,0.0,18.058333333333334,25.1,3.660709917686632,19.483333333333334,21.7,18.3,1.2450481627375838,80.04166666666667,87,68,6.483954554642302,0.0,0.0,10.700000000000001,16.6,3.7085096033664082,31781.258443775,2025,8,12,1,Tuesday,224,0
2025-08-13,31196.52695349166,36507.2320832,24957.634068,3783.495118818436,22.083333333333332,27.1,18.4,3.221485839561112,72.91666666666667,88,55,12.700279581539748,0.0,0.0,7.575,14.1,4.071774530359823,16.770833333333332,20.1,15.0,1.8114320941962068,83.0,91,69,8.156086017841812,0.0,0.0,17.2,24.1,3.4408037483679026,19.291666666666668,21.1,17.8,1.0798215096735317,81.66666666666667,90,71,5.783534850099788,0.0,0.0,8.941666666666666,14.8,4.557832881941828,31196.52695349166,2025,8,13,2,Wednesday,225,0
2025-08-14,30675.95489353748,35404.255924,24650.049628,3612.80149742921,21.283333333333335,26.9,17.7,3.121547368055543,75.33333333333333,91,55,12.327652432347106,0.0,0.0,7.433333333333334,15.6,4.263869100962754,16.629166666666666,20.2,14.2,2.0460947248816237,83.33333333333333,92,68,8.676137523047954,0.0,0.0,16.520833333333332,23.8,4.027295906540838,19.98333333333333,21.7,18.9,0.8437322193510319,80.5,87,70,4.9255324143911,0.0,0.0,8.866666666666667,14.8,3.4382334527140994,30675.95489353748,2025,8,14,3,Thursday,226,0
2025-08-15,30021.07906085106,34754.963512,24224.324141,3359.8421524051755,21.275000000000002,26.9,18.4,3.128445926181796,71.41666666666667,85,50,13.008079986206122,0.0,0.0,9.016666666666667,14.4,2.9919699293226554,17.354166666666668,22.7,14.5,2.8291924130650656,78.54166666666667,91,59,10.458943194875056,0.0,0.0,16.2,26.7,5.11060278925737,19.266666666666666,21.1,18.3,0.9182529094955815,76.375,81,66,4.250958971092645,0.0,0.0,12.808333333333332,20.5,4.912797544184467,30021.07906085106,2025,8,15,4,Friday,227,0
2025-08-16,27828.252856145828,31894.438529,23507.405871,2674.6905751676404,21.354166666666668,25.9,18.3,2.7926890838116196,70.45833333333333,82,53,11.182203122223578,0.0,0.0,8.666666666666666,17.0,3.7264818081759996,17.95,22.1,15.9,1.8840289852842795,85.33333333333333,95,63,8.442473708507512,0.0,0.0,24.2375,31.3,2.887877586831154,19.412499999999998,21.7,17.8,1.1792822061487789,78.625,90,66,7.323651382010031,0.0,0.0,12.1,16.6,2.653955210788149,27828.252856145828,2025,8,16,5,Saturday,228,1
2025-08-17,26811.889997687493,32104.714138,22362.243561,3069.7299781529046,21.454166666666666,26.9,18.3,3.1425521567622403,74.25,90,52,14.638395017748772,0.0,0.0,8.483333333333333,18.0,5.168522340902262,16.845833333333335,20.5,14.4,2.0222628665555007,85.625,95,70,9.30550328055113,0.0,0.0,20.070833333333333,27.4,2.7053054423173526,19.8625,22.8,18.3,1.4424654317310803,73.79166666666667,81,64,5.838248446883383,0.0,0.0,10.083333333333334,18.4,3.321035284714518,26811.889997687493,2025,8,17,6,Sunday,229,1
2025-08-18,29125.37055762958,35344.110938,22659.205769,4020.79978924084,21.933333333333334,28.4,17.9,3.7804608261389263,75.66666666666667,94,51,16.276594736979973,0.0,0.0,8.391666666666667,17.8,4.656264286039751,16.783333333333335,21.3,13.5,2.5725417420311674,79.5,94,52,15.027511003373835,0.0,0.0,17.791666666666668,27.5,5.251990650896237,20.75,23.3,19.4,1.4169778004459082,76.58333333333333,84,64,6.460021985873657,0.0,0.0,7.433333333333334,14.8,4.797704765248978,29125.37055762958,2025,8,18,0,Monday,230,0
2025-08-19,30863.780628412478,37779.9910479999,24090.130293,4408.315069928599,22.8125,30.1,17.7,4.15538545274317,73.75,97,42,19.84340871839356,0.0,0.0,6.745833333333334,14.6,4.624977477422638,17.458333333333332,22.3,13.3,3.1524892396005253,72.58333333333333,92,54,13.334873099497804,0.0,0.0,15.862499999999999,24.3,5.117133411181116,20.479166666666668,23.3,18.3,1.861971644734985,80.41666666666667,90,68,8.319263484680373,0.0,0.0,7.066666666666667,16.6,6.076803125977018,30863.780628412478,2025,8,19,1,Tuesday,231,0
