la_temp_mean,la_temp_max,la_temp_min,la_temp_std,la_rhum_mean,la_rhum_max,la_rhum_min,la_rhum_std,la_prcp_sum,la_prcp_max,la_wspd_mean,la_wspd_max,la_wspd_std,sf_temp_mean,sf_temp_max,sf_temp_min,sf_temp_std,sf_rhum_mean,sf_rhum_max,sf_rhum_min,sf_rhum_std,sf_prcp_sum,sf_prcp_max,sf_wspd_mean,sf_wspd_max,sf_wspd_std,sd_temp_mean,sd_temp_max,sd_temp_min,sd_temp_std,sd_rhum_mean,sd_rhum_max,sd_rhum_min,sd_rhum_std,sd_prcp_sum,sd_prcp_max,sd_wspd_mean,sd_wspd_max,sd_wspd_std,day_name,is_weekend,month_sin,month_cos,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos
16.579166666666666,22.4,12.9,3.2641636743205176,71.375,88,45,13.827548118033135,0.0,0.0,10.770833333333334,19.2,4.8989332615835135,14.508333333333333,19.9,10.1,3.157037227840529,70.875,87,47,12.925581308935897,0.0,0.0,19.1625,49.5,14.035786946850944,17.2625,20.6,15.6,1.4693425030619476,73.45833333333333,86,57,7.785042328592128,0.7,0.3,11.7625,20.5,4.700306419243601,Sunday,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.6932812268869777,-0.7206671495538609
18.295833333333334,25.4,13.0,4.254867204453769,67.66666666666667,88,39,17.817106256693844,0.0,0.0,7.908333333333334,15.3,4.504192893647919,16.275000000000002,21.7,11.3,3.444497817881629,65.16666666666667,83,51,10.5032776112845,0.0,0.0,18.375,33.4,8.149486513565293,18.504166666666663,22.2,15.6,1.9867997353547728,71.29166666666667,80,61,6.3278485021898785,0.0,0.0,7.8625,20.5,6.985936960593855,Monday,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.6807734094770161,-0.7324940716135789
20.991666666666667,29.0,14.7,4.920667740712917,61.083333333333336,87,33,19.37034188979473,0.0,0.0,7.1375,14.1,3.9662502826155377,15.395833333333334,19.5,11.4,2.8612066725751224,71.16666666666667,90,50,14.25746689699263,0.0,0.0,22.320833333333336,39.6,10.517396733886718,19.445833333333333,25.6,15.6,3.439663680054208,73.33333333333333,96,39,18.541766405854524,0.0,0.0,6.166666666666667,16.6,6.201729539036857,Tuesday,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.6680638642135335,-0.7441039398713607
22.208333333333332,29.6,15.7,4.661583670689673,55.0,82,32,17.805714764110693,0.0,0.0,6.595833333333334,15.1,4.845390383757999,15.191666666666668,22.6,10.1,3.7403692757320863,67.08333333333333,86,45,13.328350518208614,0.0,0.0,15.120833333333332,38.2,10.85469159903426,19.370833333333337,23.3,16.7,2.1501221738121874,77.33333333333333,97,55,14.09183132686904,0.0,0.0,7.1499999999999995,16.6,4.651787875084439,Wednesday,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.6551563572090853,-0.7554933140726803
21.1625,27.4,15.2,4.180369496878807,63.625,96,39,19.66637496713175,0.0,0.0,7.4875,13.9,3.701152875618035,14.791666666666666,19.7,11.7,2.7058578430262483,67.0,83,50,11.572080343579575,0.0,0.0,23.45,36.9,6.624132428837953,18.120833333333337,21.7,16.1,1.472938254459186,79.125,90,66,7.95264517109818,0.0,0.0,9.258333333333333,18.4,4.585602863657996,Thursday,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.6420547132365637,-0.766658819300159
20.070833333333333,25.0,15.4,3.2988112703065404,68.79166666666667,91,47,16.30145143355584,0.0,0.0,7.908333333333334,14.7,4.0752611723898635,13.633333333333333,16.8,11.7,1.820574841533077,72.08333333333333,81,58,8.340142145940483,0.0,0.0,25.9625,37.2,6.46110856688258,17.591666666666665,20.0,16.1,1.2250702434755631,76.83333333333333,84,63,7.20305893152447,0.0,0.0,10.941666666666668,18.4,3.383581414478718,Friday,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.6287628145958344,-0.777597146973627
18.7,22.8,15.9,2.601337448648123,66.83333333333333,81,50,10.88943112127201,0.0,0.0,9.341666666666669,14.9,3.660591145734782,13.391666666666666,16.0,11.7,1.4678930972409188,75.54166666666667,85,66,6.440221213231915,0.0,0.0,19.575,29.2,5.621639092556237,17.720833333333335,18.9,17.2,0.5702624618211509,70.125,78,61,5.2693741893915735,0.0,0.0,11.1625,20.5,4.9008262391240685,Saturday,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.6152845999633276,-0.7883050558305255
18.2125,22.3,15.4,2.5977101120192283,68.95833333333333,85,51,11.521168293214874,0.0,0.0,9.433333333333334,15.2,4.224737364275021,13.991666666666667,18.0,11.9,2.075512857871135,71.79166666666667,81,57,8.171951853838188,0.0,0.0,24.72083333333333,34.2,4.461621772470154,17.370833333333334,19.4,15.6,1.159264822004116,65.75,72,57,3.948031980840466,0.0,0.0,9.929166666666667,20.5,4.534743093884838,Sunday,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.6016240632249226,-0.7987793728863649
18.304166666666667,23.1,15.5,2.86378878967777,70.75,84,53,11.873426669229284,0.0,0.0,8.345833333333333,16.4,5.062305641286102,15.15,17.9,13.4,1.7237471821082375,77.0,89,63,9.031346377551046,0.0,0.0,22.233333333333334,31.3,6.072293934188991,17.695833333333333,20.0,16.1,1.3870453949082675,69.5,75,59,5.397261785628773,0.0,0.0,8.533333333333333,16.6,4.782092198724472,Monday,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.5877852522924732,-0.8090169943749473
18.645833333333332,24.7,15.1,3.347157024241251,71.625,89,47,14.264009132138805,0.0,0.0,8.491666666666667,16.7,4.350503885525333,14.7875,19.9,12.1,2.7128218102029913,75.83333333333333,84,56,9.928731547631214,0.0,0.0,15.4,30.9,9.527351929188336,18.029166666666665,19.4,17.2,0.7497704962863287,70.58333333333333,75,65,3.161131699753809,0.0,0.0,10.5625,20.5,4.886433081591272,Tuesday,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.5737722679043246,-0.8190148866680801
